relative_path,patient_id,task_guess,channel_index,channel_name,channel_type,modality_guess,is_lfp_guess,is_eeg_guess,is_force_guess,is_accelerometer_guess,is_marker_like_guess,is_cz_or_fz_guess,notes
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,17,FrcR,LFP_BI,force_pressure,true,false,true,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,18,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,19,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,20,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,21,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,22,R12,EEG_BI,EEG,true,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,23,R23,,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/MSA04/PPN_StepSitting_08102019.mat,MSA04,StepSitting,24,CzFz,,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,0,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,1,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,2,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,3,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,4,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,5,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,6,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,7,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,8,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,9,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,10,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,11,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,12,C3C4,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,13,Acrx,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,14,Acry,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,15,Acrz,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Rest_1_Flt.mat,PD01,RestSitting,16,Snc_,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,0,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,1,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,2,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,3,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,4,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,5,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,6,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,7,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,8,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,9,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,10,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,11,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,12,C3C4,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,13,Acrx,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,14,Acry,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,15,Acrz,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/RL2_Standing_2_Flt.mat,PD01,RestStanding,16,Snc_,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,0,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,1,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,2,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,3,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,4,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,5,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,6,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,7,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,8,AcX,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,9,AcY,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,10,AcZ,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,11,Snc,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,12,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,13,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,14,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD01/Walk.mat,PD01,FreeWalking,15,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,0,L0,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,1,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,2,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,3,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,4,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,5,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,6,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,7,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,8,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,9,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,10,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,11,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,12,Ar,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,13,TA1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,14,TA2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,15,GAST,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,16,TRG,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,17,Ac1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,18,Ac2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,19,Ac3,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,20,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,21,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,22,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,23,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,24,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,25,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Sitting_1.mat,PD02,RestSitting,26,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,0,L0,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,1,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,2,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,3,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,4,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,5,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,6,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,7,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,8,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,9,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,10,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,11,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,12,Ar,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,13,TA1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,14,TA2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,15,GAST,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,16,TRG,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,17,Ac1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,18,Ac2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,19,Ac3,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,20,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,21,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,22,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,23,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,24,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,25,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Stand2.mat,PD02,RestStanding,26,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,0,L0,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,1,L1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,2,L2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,3,L3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,4,R0,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,5,R1,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,6,R2,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,7,R3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,8,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,9,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,10,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,11,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,12,Ar,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,13,TA1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,14,TA2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,15,GAST,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,16,TRG,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,17,Ac1,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,18,Ac2,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,19,Ac3,ACC,accelerometer,false,false,false,true,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,20,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,21,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,22,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,23,R01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,24,R12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,25,R23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD02/Walk.mat,PD02,FreeWalking,26,CzFz,EEG_BI,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,0,Lz1,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,1,Lz2,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,2,Lz3,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,3,Lz4,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,4,Lp1,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,5,Lp2,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,6,Lp3,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,7,Lp4,LFP_MOL,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,8,F3,NA,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,9,Fz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,10,F4,NA,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,11,C3,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,12,Cz,EEG,EEG,false,true,false,false,false,true,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,13,C4,EEG,EEG,false,true,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,14,Rp3,LFP_MOR,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,15,AA,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,16,Rhnd,NA,unknown,false,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,17,L01,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,18,L12,LFP_BI,PPN_LFP,true,false,false,false,false,false,
Data_Code_PPN_JNeurosci_2021/PreprocessedData&Code/PD03/Turner_LeftSide_Rest.mat,PD03,RestSitting,19,L23,LFP_BI,PPN_LFP,true,false,false,false,false,false,
